D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,780,EAE65238313,2,2,1.2,1,2.4,235,0,0,0,0,-90.7,127.9,0,156.795726982593,8,4,4,1,3,5000,7,2,5,2,5,235,522,50016,2,11,24.797
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-91.725,106.9,0,140.858388550345,8,2,1,1,4,5000,3,1,3,1,1,230,121,10019,1,12,24.870
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-87.65,114.9,0,144.514817579375,8,2,1,1,4,5000,3,2,6,2,1,230,122,10019,1,13,24.870
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,780,EAE65238313,2,2,1.2,1,2.4,235,0,0,0,0,-88.6,130.75,180,157.94151607478,8,4,4,1,3,5000,3,4,2,10,5,235,512,50016,2,14,24.797
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-84.25,114.9,0,142.478322912645,8,2,1,1,4,5000,8,3,2,3,1,230,123,10019,1,15,24.870
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,760,EAE65238101,2,0.92,0.48,0.45,0.19872,230,0,0,0,0,-118.95,86.55,90,147.105421382082,8,2,1,1,4,5000,6,2,9,5,5,230,525,50014,2,16,24.797
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,754,EAE65237801,2,1.6,0.8,0.8,1.024,230,235,0,0,0,-47.3,99.2,90,109.899636032154,8,4,2,1,4,5000,3,2,6,1,6,235,621,60012,2,17,23.974
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-91.15,97.55,0,133.507771309389,8,2,1,1,4,5000,3,15,8,10,1,230,112,10019,1,18,24.870
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-78.25,97.5,180,125.017248809914,8,2,1,1,4,5000,4,14,2,11,1,230,113,10019,1,19,24.870
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,780,EAE65238313,2,2,1.2,1,2.4,235,0,0,0,0,-68.6,126.7,-90,144.079318432591,8,4,4,1,3,5000,6,4,2,10,5,235,512,50016,2,20,24.797
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-70.1,125.6,-90,143.837999151824,8,2,1,1,4,5000,7,5,13,5,1,230,125,10019,1,21,24.870
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,780,EAE65238313,2,2,1.2,1,2.4,235,0,0,0,0,-124.4,111.55,90,167.08908552027,8,4,4,1,3,5000,2,3,9,10,5,235,512,50016,2,22,24.797
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,754,EAE65237801,2,1.6,0.8,0.8,1.024,230,235,0,0,0,-47.55,94.7,180,105.967412443638,8,4,2,1,4,5000,4,3,8,9,6,235,611,60012,2,23,23.974
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-71.75,115.65,180,136.0991733994,8,2,1,1,4,5000,4,4,6,4,1,230,124,10019,1,24,24.870
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,780,EAE65238313,2,2,1.2,1,2.4,235,0,0,0,0,-71.9,126.65,90,145.635958815122,8,4,4,1,3,5000,7,4,8,10,5,235,512,50016,2,25,24.797
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-73.75,115.75,180,137.248406183824,8,2,1,1,4,5000,8,11,11,14,1,230,116,10019,1,26,24.870
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,754,EAE65237801,2,1.6,0.8,0.8,1.024,230,235,0,0,0,-117.1,94,90,150.161279962579,8,4,2,1,4,5000,4,4,15,10,6,235,612,60012,2,27,23.974
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-41.7,103.5,0,111.584676367322,8,2,1,1,4,5000,6,11,10,14,1,230,116,10019,1,28,24.870
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-41.7,102.5,0,110.657760685819,8,2,1,1,4,5000,2,9,15,16,1,230,118,10019,1,29,24.870
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-39.6,104.8,0,112.03213824613,8,2,1,1,4,5000,6,6,5,6,1,230,126,10019,1,30,24.870
