D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,72,0CK331BKFDA,2,0.9,0.5,0.5,0.225,230,0,0,0,0,-98.2,124.95,-90,158.920554051388,8,2,1,1,4,10000,4,4,12,1,3,230,321,30016,1,110,20.037
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-101.3,129.45,90,164.37454942904,8,2,1,1,4,5000,7,13,6,15,4,230,417,40006,1,111,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,787,EAE65238801,2,0.97,0.5,0.4,0.194,230,0,0,0,0,-104.6,130.05,180,166.895663514664,8,2,1,1,4,5000,5,1,9,16,4,230,418,40014,2,112,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,466,EAE62967025,2,1.5,0.75,0.8,0.9,230,0,0,0,0,-104.4,132.85,90,168.962961917694,8,4,2,1,4,5000,8,1,3,7,4,230,427,40018,2,113,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-105.7,132.25,90,169.300184583479,8,2,1,1,4,5000,3,2,6,14,4,230,416,40006,1,114,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,72,0CK331BKFDA,2,0.9,0.5,0.5,0.225,230,0,0,0,0,-100.2,134.85,180,168.001674098802,8,2,1,1,4,10000,2,2,14,1,3,230,321,30016,1,115,20.037
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-99.4,137.25,180,169.463631791603,8,2,1,1,4,5000,1,14,8,14,4,230,416,40006,1,116,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-99.4,139.15,180,171.006089072875,8,2,1,1,4,5000,1,3,3,6,4,230,426,40006,1,117,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,760,EAE65238101,2,0.92,0.48,0.45,0.19872,230,0,0,0,0,-100.2,141.55,180,173.425610853761,8,2,1,1,4,5000,6,2,13,2,4,230,422,40003,2,118,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,760,EAE65238101,2,0.92,0.48,0.45,0.19872,230,0,0,0,0,-100.2,142.55,180,174.242768860002,8,2,1,1,4,5000,6,3,14,1,4,230,421,40003,2,119,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,766,EAE65238109,2,0.9,0.45,0.5,0.2025,230,0,0,0,0,-97.8,119.45,90,154.379864295834,8,2,1,1,4,5000,8,1,9,4,4,230,424,40017,1,120,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-96,141.55,-90,171.03333739362,8,2,1,1,4,5000,7,2,3,7,4,230,427,40006,1,121,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-94.4,142.75,0,171.140066904276,8,2,1,1,4,5000,2,2,13,15,4,230,417,40006,1,122,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,787,EAE65238801,2,0.97,0.5,0.4,0.194,230,0,0,0,0,-93.9,119.75,0,152.175137588241,8,2,1,1,4,5000,8,2,15,15,4,230,417,40014,2,123,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-89.4,119.75,0,149.440364359834,8,2,1,1,4,5000,1,1,15,8,4,230,428,40006,1,124,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-93,145.45,-90,172.640384904576,8,2,1,1,4,5000,7,3,2,6,4,230,426,40006,1,125,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,747,EAE65237204,2,1,0.5,0.5,0.25,230,0,0,0,0,-91.2,119.75,0,150.524092755944,8,2,1,1,4,10000,8,1,2,5,4,230,425,40017,2,126,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,760,EAE65238101,2,0.92,0.48,0.45,0.19872,230,0,0,0,0,-92.3,121.35,180,152.463479233553,8,2,1,1,4,5000,5,5,5,2,4,230,422,40003,2,127,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-87.6,117.55,0,146.600690653216,8,2,1,1,4,5000,1,2,14,7,4,230,427,40006,1,128,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,760,EAE65238101,2,0.92,0.48,0.45,0.19872,230,0,0,0,0,-87.6,118.75,180,147.564638379254,8,2,1,1,4,5000,3,1,4,1,4,230,421,40003,2,129,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-87.6,119.75,180,148.370558063249,8,2,1,1,4,5000,7,12,9,14,4,230,416,40006,1,130,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,407,EAE52158501,2,1.9,1.2,1.2,2.736,235,0,0,0,0,-90.3,117.55,180,148.229863725229,8,4,4,1,3,5000,4,3,6,2,5,235,522,50014,1,131,21.087
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-87.7,121.35,0,149.723453406606,8,2,1,1,4,5000,7,9,11,11,4,230,413,40006,1,132,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-87.3,145.75,180,169.895122060641,8,2,1,1,4,5000,1,4,2,5,4,230,425,40006,1,133,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-87.3,146.75,180,170.753777410633,8,2,1,1,4,5000,2,1,5,7,4,230,427,40006,1,134,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-85.9,121.35,180,148.676267440369,8,2,1,1,4,5000,1,13,11,13,4,230,415,40006,1,135,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-92.7,122.75,90,153.820845466406,8,2,1,1,4,5000,3,1,7,6,4,230,426,40006,1,136,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,407,EAE52158501,2,1.9,1.2,1.2,2.736,235,0,0,0,0,-94.7,122.55,90,154.876055282926,8,4,4,1,3,5000,7,4,3,2,5,235,522,50014,1,137,21.087
