D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-119.4,139.75,-90,183.810833467454,8,2,1,1,4,10000,5,7,13,10,3,230,312,30022,1,69,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,336,0RJ5601C478,1,1,0.5,0.35,0.175,230,0,0,0,0,-141.2,43.05,180,147.616877422604,8,2,1,1,4,10000,4,2,13,13,2,230,215,20012,2,70,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,259,0RJ1002C478,1,1,0.5,0.35,0.175,230,0,0,0,0,-136.5,127.85,180,187.023721757428,8,2,1,1,4,10000,4,2,10,12,2,230,214,20012,1,71,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,259,0RJ1002C478,1,1,0.5,0.35,0.175,230,0,0,0,0,-136.5,126.85,180,186.341547970387,8,2,1,1,4,10000,5,1,8,5,2,230,225,20012,1,72,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-135.7,142.75,-90,196.956981343643,8,2,1,1,4,10000,6,2,7,6,3,230,326,30022,1,73,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2213,EBC62528429,1,1,0.5,0.35,0.175,230,0,0,0,0,-121,144.05,180,188.126028236393,8,2,1,1,4,10000,5,3,4,4,7,230,724,70024,1,74,16.174
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2213,EBC62528429,1,1,0.5,0.35,0.175,230,0,0,0,0,-125,146.45,-90,192.542469341182,8,2,1,1,4,10000,2,2,5,4,7,230,724,70024,1,75,16.174
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-109.4,142.55,-90,179.691019530749,8,2,1,1,4,10000,3,4,9,3,3,230,323,30022,1,76,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2212,EBC62528428,1,1,0.5,0.35,0.175,230,0,0,0,0,-113.1,134.15,-90,175.464618940686,8,2,1,1,4,10000,5,1,7,2,2,230,222,20010,2,77,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-135,144.65,-90,197.860108409957,8,2,1,1,4,10000,5,4,6,5,3,230,325,30022,1,78,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2204,EBC62528408,1,1,0.5,0.35,0.175,230,0,0,0,0,-11.3,39.85,-90,41.4211600513554,8,2,1,1,4,10000,1,4,12,8,5,230,528,50023,2,79,15.667
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2204,EBC62528408,1,1,0.5,0.35,0.175,230,0,0,0,0,-11.3,41.85,-90,43.3487312386418,8,2,1,1,4,10000,3,4,8,16,5,230,518,50023,2,80,15.667
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2204,EBC62528408,1,1,0.5,0.35,0.175,230,0,0,0,0,-11.3,21.85,-90,24.5990345338999,8,2,1,1,4,10000,1,10,5,12,5,230,514,50023,2,81,15.667
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2210,EBC62528423,1,1,0.5,0.35,0.175,230,0,0,0,0,-141.2,42.05,180,147.328349274673,8,2,1,1,4,10000,5,4,5,10,1,230,112,10021,1,82,16.058
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,235,0RJ0000C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-137.4,83.95,-90,161.016652865472,8,2,1,1,4,10000,1,7,10,1,1,230,121,10022,1,83,16.058
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2457,EBC64038515,1,1,0.5,0.35,0.175,230,0,0,0,0,-136.5,125.85,180,185.662253837445,8,2,1,1,4,10000,4,3,14,2,1,230,122,10021,2,84,16.058
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2191,EBC62015918,1,1,0.5,0.35,0.175,230,0,0,0,0,-95.6,84.75,180,127.757279636035,8,2,1,1,4,10000,4,1,11,5,5,230,525,50017,2,85,15.667
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2212,EBC62528428,1,1,0.5,0.35,0.175,230,0,0,0,0,-95.6,85.75,180,128.422827020744,8,2,1,1,4,10000,5,3,10,9,2,230,211,20010,2,86,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,346,0RJ8200C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-95.6,83.75,180,127.096115204203,8,2,1,1,4,10000,4,1,9,8,5,230,528,50019,1,87,15.667
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-86.8,89.05,-90,124.35490541189,8,2,1,1,4,10000,1,2,2,4,3,230,324,30022,1,88,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,336,0RJ5601C478,1,1,0.5,0.35,0.175,230,0,0,0,0,-80.8,133.85,180,156.347249735964,8,2,1,1,4,10000,1,7,12,14,2,230,216,20012,2,89,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,258,0RJ1001E478,1,1,0.5,0.35,0.175,230,0,0,0,0,-118.75,119.75,-90,168.64644971063,8,2,1,1,4,10000,6,3,4,8,2,230,228,20015,1,90,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2204,EBC62528408,1,1,0.5,0.35,0.175,230,0,0,0,0,-121.9,168.55,-90,208.01132781654,8,2,1,1,4,10000,5,4,4,12,2,230,214,20011,2,91,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2207,EBC62528412,1,1,0.5,0.35,0.175,230,0,0,0,0,-137.2,147.25,180,201.262024485495,8,2,1,1,4,10000,5,1,9,3,2,230,223,20011,1,92,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2204,EBC62528408,1,1,0.5,0.35,0.175,230,0,0,0,0,-122.9,168.55,-90,208.598927370205,8,2,1,1,4,10000,5,3,5,11,2,230,213,20011,2,93,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,283,0RJ2000C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-95.6,86.75,180,129.092689568387,8,2,1,1,4,10000,4,1,16,8,2,230,228,20014,1,94,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,283,0RJ2000C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-98.8,89.25,180,133.142789891154,8,2,1,1,4,10000,4,2,15,16,2,230,218,20014,1,95,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,235,0RJ0000C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-90.75,135.45,-90,163.04068510651,8,2,1,1,4,10000,3,2,13,15,3,230,317,30022,2,96,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,259,0RJ1002C478,1,1,0.5,0.35,0.175,230,0,0,0,0,-103.2,57.95,-90,118.357266359104,8,2,1,1,4,10000,6,3,10,2,2,230,222,20012,1,97,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,245,0RJ0471C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-94.1,109.05,180,144.037191377783,8,2,1,1,4,10000,4,2,13,15,1,230,117,10023,2,98,16.058
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,245,0RJ0471C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-89.9,107.15,-90,139.868268381359,8,2,1,1,4,10000,2,2,11,6,1,230,126,10023,2,99,16.058
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,235,0RJ0000C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-89.75,135.45,-90,162.486199413981,8,2,1,1,4,10000,3,4,5,4,3,230,324,30022,2,100,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,235,0RJ0000C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-89.25,150.2,-90,174.715776334022,8,2,1,1,4,10000,4,3,10,3,1,230,123,10022,1,101,16.058
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2212,EBC62528428,1,1,0.5,0.35,0.175,230,0,0,0,0,-100.2,89.65,-90,134.451338780988,8,2,1,1,4,10000,5,4,11,10,2,230,212,20010,2,102,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-85.8,89.05,-90,123.658976625233,8,2,1,1,4,10000,1,3,1,3,3,230,323,30022,1,103,16.182
