D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-129,38.95,90,134.752003695678,8,2,1,1,4,5000,3,8,16,14,3,230,316,30014,2,85,24.083
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-129,37.15,90,134.242774479672,8,2,1,1,4,5000,7,6,16,4,5,230,524,50019,1,86,22.653
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-113.05,148.95,90,186.993061368597,8,2,1,1,4,5000,5,1,16,1,1,230,121,10021,1,87,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-113.45,150.35,0,188.350803024569,8,2,1,1,4,5000,5,2,13,2,1,230,122,10021,1,88,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,673,EAE64821901,2,1,0.5,0.5,0.25,230,0,0,0,0,-109,37.05,180,115.12472584115,8,2,1,1,4,5000,7,1,14,6,4,230,426,40010,2,89,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,673,EAE64821901,2,1,0.5,0.5,0.25,230,0,0,0,0,-110.4,36.65,-90,116.324470770341,8,2,1,1,4,5000,6,1,14,6,4,230,426,40010,2,90,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,673,EAE64821901,2,1,0.5,0.5,0.25,230,0,0,0,0,-112.45,36.65,-90,118.271826738239,8,2,1,1,4,5000,5,4,16,14,4,230,416,40010,2,91,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,673,EAE64821901,2,1,0.5,0.5,0.25,230,0,0,0,0,-115.45,36.65,-90,121.127721847643,8,2,1,1,4,5000,5,1,14,6,4,230,426,40010,2,92,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,673,EAE64821901,2,1,0.5,0.5,0.25,230,0,0,0,0,-99.4,36.625,-90,105.932764643428,8,2,1,1,4,5000,6,2,13,5,4,230,425,40010,2,93,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,673,EAE64821901,2,1,0.5,0.5,0.25,230,0,0,0,0,-101.4,36.625,-90,107.811644199502,8,2,1,1,4,5000,6,3,15,13,4,230,415,40010,2,94,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,673,EAE64821901,2,1,0.5,0.5,0.25,230,0,0,0,0,-103.4,36.625,-90,109.694806736691,8,2,1,1,4,5000,5,2,13,5,4,230,425,40010,2,95,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,673,EAE64821901,2,1,0.5,0.5,0.25,230,0,0,0,0,-105.4,36.625,-90,111.58203540445,8,2,1,1,4,5000,5,3,15,13,4,230,415,40010,2,96,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,673,EAE64821901,2,1,0.5,0.5,0.25,230,0,0,0,0,-106.4,36.65,-90,112.535250033045,8,2,1,1,4,5000,6,4,16,14,4,230,416,40010,2,97,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,754,EAE65237801,2,1.6,0.8,0.8,1.024,230,235,0,0,0,-107.75,159.65,180,192.608891279712,8,4,2,1,4,5000,3,2,5,16,4,230,418,40011,2,98,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-111.1,159.4,0,194.297632512597,8,2,1,1,4,5000,9,6,12,6,1,230,126,10021,1,99,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-76.5,65.6,180,100.775046514502,8,2,1,1,4,5000,6,3,14,5,5,230,525,50019,1,100,22.653
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-76.5,71.1,180,104.438785898726,8,2,1,1,4,5000,3,2,13,14,5,230,516,50019,1,101,22.653
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-76.5,69.5,180,103.356180269977,8,2,1,1,4,5000,2,6,15,11,5,230,513,50019,1,102,22.653
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-76.5,63.55,180,99.4527651702053,8,2,1,1,4,5000,3,7,7,11,5,230,513,50019,1,103,22.653
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-127.55,165.3,90,208.789589060374,8,2,1,1,4,5000,9,9,16,16,1,230,118,10021,1,104,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-128.55,165.3,90,209.401987812915,8,2,1,1,4,5000,1,16,1,16,4,230,418,40009,2,105,24.791
