D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,364,0TRON80001C,14,2.45,2.268,1,5.5566,235,0,0,0,0,-20.8,57.45,90,61.0994476243444,8,4,4,1,3,3000,1,4,9,6,3,235,326,30023,2,305,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,364,0TRON80001C,14,2.45,2.268,1,5.5566,235,0,0,0,0,-28,38.05,-90,47.2419569874069,8,4,4,1,3,3000,6,6,14,13,3,235,315,30023,2,306,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,364,0TRON80001C,14,2.45,2.268,1,5.5566,235,0,0,0,0,-23.1,50.45,-90,55.4870480382584,8,4,4,1,3,3000,6,2,13,6,3,235,326,30023,2,307,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,363,0TRKE80023B,16,6,6,1.4,50.4,240,1002,0,0,0,-80.2,142.35,180,163.387767289966,12,8,10,1,3,1000,6,1,1,3,6,1002,613,60019,0,308,16.787
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-47.7,59.95,180,76.6113079120831,8,2,1,1,4,10000,7,3,7,8,1,230,128,10021,1,309,21.455
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,2210,EBC62528423,1,1,0.5,0.35,0.175,230,0,0,0,0,-42.25,90.8,180,100.148402383663,8,2,1,1,4,10000,2,1,6,4,2,230,224,20007,2,310,19.983
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,336,0RJ5601C478,1,1,0.5,0.35,0.175,230,0,0,0,0,-42.25,91.8,180,101.05593748019,8,2,1,1,4,10000,5,3,8,9,2,230,211,20006,1,311,19.983
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,2213,EBC62528429,1,1,0.5,0.35,0.175,230,0,0,0,0,-42.25,92.8,180,101.965202397681,8,2,1,1,4,10000,2,2,8,11,2,230,213,20007,1,312,19.983
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-28.9,92.85,90,97.2436758869182,8,2,1,1,4,10000,1,7,12,6,2,230,226,20009,1,313,19.983
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-26.9,92.85,90,96.6681565977132,8,2,1,1,4,10000,5,3,15,15,2,230,217,20009,1,314,19.983
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,2240,EBC62528496,1,1,0.5,0.35,0.175,230,0,0,0,0,-37.95,113.15,90,119.344564182873,8,2,1,1,4,10000,3,1,15,6,2,230,226,20008,2,315,19.983
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,336,0RJ5601C478,1,1,0.5,0.35,0.175,230,0,0,0,0,-90,143.85,-90,169.684479254881,8,2,1,1,4,10000,5,2,1,1,2,230,221,20006,1,316,19.983
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,336,0RJ5601C478,1,1,0.5,0.35,0.175,230,0,0,0,0,-92,143.85,-90,170.753689564823,8,2,1,1,4,10000,5,1,2,2,2,230,222,20006,1,317,19.983
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,336,0RJ5601C478,1,1,0.5,0.35,0.175,230,0,0,0,0,-91,143.85,-90,170.216986520147,8,2,1,1,4,10000,5,4,3,10,2,230,212,20006,1,318,19.983
